sid,group,initblk,epoch,trial,task,compatibility,targ,col,dir,resp,corr,rt
107,Low,2,3,351,1,0,0,2,2,0,1,0
107,Low,2,3,352,1,2,1,1,2,1,1,0.411833736
107,Low,2,3,353,1,0,0,2,1,0,1,0
107,Low,2,3,354,1,0,0,2,2,0,1,0
107,Low,2,3,355,1,2,1,1,2,1,1,0.401344522
107,Low,2,3,356,1,2,1,1,2,1,1,0.419012149
107,Low,2,3,357,1,1,1,1,1,1,1,0.439917857
107,Low,2,3,358,1,2,1,1,2,1,1,0.39217603
107,Low,2,3,359,1,0,0,2,1,0,1,0
107,Low,2,3,360,1,1,1,1,1,1,1,0.365653837
107,Low,2,4,361,2,1,1,1,1,1,1,0.3905399
107,Low,2,4,362,2,0,0,2,1,0,1,0
107,Low,2,4,363,2,1,1,1,1,1,1,0.330862196
107,Low,2,4,364,2,0,0,2,2,0,1,0
107,Low,2,4,365,2,0,0,2,2,0,1,0
107,Low,2,4,366,2,2,1,1,2,1,1,0.386911927
107,Low,2,4,367,2,2,1,1,2,1,1,0.373092306
107,Low,2,4,368,2,0,0,2,2,0,1,0
107,Low,2,4,369,2,0,0,2,1,0,1,0
107,Low,2,4,370,2,1,1,1,1,1,1,0.300991528
107,Low,2,4,371,2,2,1,1,2,1,1,0.384320063
107,Low,2,4,372,2,0,0,2,2,0,1,0
107,Low,2,4,373,2,2,1,1,2,1,1,0.390149331
107,Low,2,4,374,2,2,1,1,2,1,1,0.344334687
107,Low,2,4,375,2,0,0,2,2,0,1,0
107,Low,2,4,376,2,0,0,2,1,0,1,0
107,Low,2,4,377,2,0,0,2,1,0,1,0
107,Low,2,4,378,2,1,1,1,1,1,1,0.322097502
107,Low,2,4,379,2,1,1,1,1,1,1,0.371453693
107,Low,2,4,380,2,0,0,2,1,0,1,0
107,Low,2,4,381,2,2,1,1,2,1,1,0.460933493
107,Low,2,4,382,2,2,1,1,2,1,1,0.383100414
107,Low,2,4,383,2,1,1,1,1,1,1,0.368384446
107,Low,2,4,384,2,0,0,2,2,0,1,0
107,Low,2,4,385,2,0,0,2,2,0,1,0
107,Low,2,4,386,2,0,0,2,1,0,1,0
107,Low,2,4,387,2,0,0,2,1,0,1,0
107,Low,2,4,388,2,2,1,1,2,1,1,0.366375058
107,Low,2,4,389,2,1,1,1,1,1,1,0.382640423
107,Low,2,4,390,2,0,0,2,2,0,1,0
107,Low,2,4,391,2,0,0,2,2,0,1,0
107,Low,2,4,392,2,2,1,1,2,1,1,0.310852417
107,Low,2,4,393,2,1,1,1,1,1,1,0.362942556
107,Low,2,4,394,2,0,0,2,1,0,1,0
107,Low,2,4,395,2,0,0,2,2,0,1,0
107,Low,2,4,396,2,1,1,1,1,1,1,0.38704105
107,Low,2,4,397,2,1,1,1,1,1,1,0.340846383
107,Low,2,4,398,2,0,0,2,1,0,1,0
107,Low,2,4,399,2,0,0,2,1,0,1,0
107,Low,2,4,400,2,2,1,1,2,1,1,0.396887055
107,Low,2,4,401,2,1,1,1,1,1,1,0.432735192
107,Low,2,4,402,2,0,0,2,2,0,1,0
107,Low,2,4,403,2,0,0,2,1,0,1,0
107,Low,2,4,404,2,0,0,2,1,0,1,0
107,Low,2,4,405,2,1,1,1,1,1,1,0.443480032
107,Low,2,4,406,2,0,0,2,2,0,1,0
107,Low,2,4,407,2,2,1,1,2,1,1,0.510420348
107,Low,2,4,408,2,2,1,1,2,1,1,0.503147435
107,Low,2,4,409,2,0,0,2,1,0,1,0
107,Low,2,4,410,2,0,0,2,1,0,1,0
107,Low,2,4,411,2,1,1,1,1,1,1,0.394342822
107,Low,2,4,412,2,2,1,1,2,1,1,0.508353294
107,Low,2,4,413,2,2,1,1,2,1,1,0.462683412
107,Low,2,4,414,2,2,1,1,2,1,1,0.513339274
107,Low,2,4,415,2,1,1,1,1,1,1,0.469285922
107,Low,2,4,416,2,0,0,2,2,0,1,0
107,Low,2,4,417,2,1,1,1,1,1,1,0.37556244
107,Low,2,4,418,2,0,0,2,2,0,1,0
107,Low,2,4,419,2,0,0,2,2,0,1,0
107,Low,2,4,420,2,0,0,2,1,0,1,0
107,Low,2,4,421,1,2,1,1,2,1,1,0.531381525
107,Low,2,4,422,1,0,0,2,1,0,1,0
107,Low,2,4,423,1,1,1,1,1,1,1,0.379062376
107,Low,2,4,424,1,0,0,2,1,0,1,0
107,Low,2,4,425,1,2,1,1,2,1,1,0.351913746
107,Low,2,4,426,1,1,1,1,1,1,1,0.434152606
107,Low,2,4,427,1,0,0,2,1,0,1,0
107,Low,2,4,428,1,0,0,2,2,0,1,0
107,Low,2,4,429,1,0,0,2,1,0,1,0
107,Low,2,4,430,1,0,0,2,2,0,1,0
107,Low,2,4,431,1,0,0,2,1,0,1,0
107,Low,2,4,432,1,0,0,2,2,0,1,0
107,Low,2,4,433,1,1,1,1,1,1,1,0.435326261
107,Low,2,4,434,1,2,1,1,2,1,1,0.487393759
107,Low,2,4,435,1,1,1,1,1,1,1,0.408747021
107,Low,2,4,436,1,0,0,2,2,0,1,0
107,Low,2,4,437,1,2,1,1,2,1,1,0.510713323
107,Low,2,4,438,1,1,1,1,1,1,1,0.366665073
107,Low,2,4,439,1,2,1,1,2,1,1,0.417332434
107,Low,2,4,440,1,0,0,2,2,0,1,0
107,Low,2,4,441,1,2,1,1,2,1,1,0.423926347
107,Low,2,4,442,1,0,0,2,2,0,1,0
107,Low,2,4,443,1,2,1,1,2,1,1,0.33205289
107,Low,2,4,444,1,1,1,1,1,1,1,0.385251845
107,Low,2,4,445,1,0,0,2,1,0,1,0
107,Low,2,4,446,1,1,1,1,1,1,1,0.45086139
107,Low,2,4,447,1,0,0,2,1,0,1,0
107,Low,2,4,448,1,0,0,2,2,0,1,0
107,Low,2,4,449,1,2,1,1,2,1,1,0.379490519
107,Low,2,4,450,1,0,0,2,2,0,1,0
107,Low,2,4,451,1,2,1,1,2,1,1,0.449655864
107,Low,2,4,452,1,0,0,2,1,0,1,0
107,Low,2,4,453,1,1,1,1,1,1,1,0.391092076
107,Low,2,4,454,1,0,0,2,2,0,1,0
107,Low,2,4,455,1,2,1,1,2,1,1,0.42619678
107,Low,2,4,456,1,0,0,2,1,0,1,0
107,Low,2,4,457,1,0,0,2,2,0,1,0
107,Low,2,4,458,1,0,0,2,1,0,1,0
107,Low,2,4,459,1,1,1,1,1,1,1,0.40493281
107,Low,2,4,460,1,1,1,1,1,1,1,0.456291098
107,Low,2,4,461,1,1,1,1,1,1,1,0.411224638
107,Low,2,4,462,1,2,1,1,2,1,1,0.461955202
107,Low,2,4,463,1,0,0,2,2,0,1,0
107,Low,2,4,464,1,0,0,2,2,0,1,0
107,Low,2,4,465,1,0,0,2,1,0,1,0
107,Low,2,4,466,1,0,0,2,1,0,1,0
107,Low,2,4,467,1,2,1,1,2,1,1,0.362697223
107,Low,2,4,468,1,1,1,1,1,1,1,0.412758596
107,Low,2,4,469,1,1,1,1,1,1,1,0.431905517
107,Low,2,4,470,1,2,1,1,2,1,1,0.386376843
107,Low,2,4,471,1,0,0,2,1,0,1,0
107,Low,2,4,472,1,2,1,1,2,1,1,0.517083541
107,Low,2,4,473,1,2,1,1,2,1,1,0.410671239
107,Low,2,4,474,1,0,0,2,2,0,1,0
107,Low,2,4,475,1,1,1,1,1,1,1,0.413740682
107,Low,2,4,476,1,0,0,2,2,0,1,0
107,Low,2,4,477,1,0,0,2,1,0,1,0
107,Low,2,4,478,1,0,0,2,2,0,1,0
107,Low,2,4,479,1,0,0,2,1,0,1,0
107,Low,2,4,480,1,1,1,1,1,1,1,0.505298676
108,Low,2,1,1,2,0,0,1,1,0,1,0
108,Low,2,1,2,2,0,0,1,1,0,1,0
108,Low,2,1,3,2,2,1,2,1,0,0,0
108,Low,2,1,4,2,0,0,1,1,1,0,0.554111968
108,Low,2,1,5,2,2,1,2,1,0,0,0
108,Low,2,1,6,2,0,0,1,1,0,1,0
108,Low,2,1,7,2,0,0,1,2,0,1,0
108,Low,2,1,8,2,1,1,2,2,1,1,0.404458598
108,Low,2,1,9,2,0,0,1,2,0,1,0
108,Low,2,1,10,2,1,1,2,2,1,1,0.409291261
108,Low,2,1,11,2,2,1,2,1,1,1,0.460553813
108,Low,2,1,12,2,1,1,2,2,1,1,0.382843574
108,Low,2,1,13,2,2,1,2,1,1,1,0.401823947
108,Low,2,1,14,2,0,0,1,1,0,1,0
108,Low,2,1,15,2,0,0,1,2,0,1,0
108,Low,2,1,16,2,1,1,2,2,1,1,0.392214697
108,Low,2,1,17,2,1,1,2,2,1,1,0.379418638
108,Low,2,1,18,2,0,0,1,2,0,1,0
108,Low,2,1,19,2,2,1,2,1,1,1,0.349848967
108,Low,2,1,20,2,0,0,1,2,0,1,0
108,Low,2,1,21,2,0,0,1,1,0,1,0
108,Low,2,1,22,2,1,1,2,2,1,1,0.363188775
108,Low,2,1,23,2,2,1,2,1,1,1,0.378533715
108,Low,2,1,24,2,0,0,1,1,0,1,0
108,Low,2,1,25,2,1,1,2,2,1,1,0.352528078
108,Low,2,1,26,2,0,0,1,2,0,1,0
108,Low,2,1,27,2,1,1,2,2,1,1,0.325618863
108,Low,2,1,28,2,1,1,2,2,1,1,0.410318289
108,Low,2,1,29,2,2,1,2,1,1,1,0.396389898
108,Low,2,1,30,2,0,0,1,1,0,1,0
108,Low,2,1,31,2,2,1,2,1,1,1,0.399413744
108,Low,2,1,32,2,0,0,1,1,0,1,0
108,Low,2,1,33,2,2,1,2,1,1,1,0.342211577
108,Low,2,1,34,2,0,0,1,2,0,1,0
108,Low,2,1,35,2,0,0,1,2,0,1,0
108,Low,2,1,36,2,0,0,1,1,0,1,0
108,Low,2,1,37,2,0,0,1,2,0,1,0
108,Low,2,1,38,2,2,1,2,1,1,1,0.433082819
108,Low,2,1,39,2,1,1,2,2,1,1,0.387437512
108,Low,2,1,40,2,0,0,1,2,0,1,0
108,Low,2,1,41,2,2,1,2,1,1,1,0.410846539
108,Low,2,1,42,2,0,0,1,2,0,1,0
108,Low,2,1,43,2,0,0,1,2,0,1,0
108,Low,2,1,44,2,1,1,2,2,1,1,0.403282548
108,Low,2,1,45,2,1,1,2,2,1,1,0.388495607
108,Low,2,1,46,2,0,0,1,2,0,1,0
108,Low,2,1,47,2,1,1,2,2,1,1,0.396626356
108,Low,2,1,48,2,2,1,2,1,1,1,0.380694709
108,Low,2,1,49,2,0,0,1,1,0,1,0
108,Low,2,1,50,2,2,1,2,1,1,1,0.353642788
108,Low,2,1,51,2,0,0,1,2,0,1,0
108,Low,2,1,52,2,0,0,1,1,0,1,0
108,Low,2,1,53,2,2,1,2,1,1,1,0.410685937
108,Low,2,1,54,2,1,1,2,2,1,1,0.39536148
108,Low,2,1,55,2,0,0,1,1,0,1,0
108,Low,2,1,56,2,0,0,1,1,0,1,0
108,Low,2,1,57,2,1,1,2,2,1,1,0.390278868
108,Low,2,1,58,2,0,0,1,2,0,1,0
108,Low,2,1,59,2,2,1,2,1,1,1,0.393037892
108,Low,2,1,60,2,0,0,1,1,0,1,0
108,Low,2,1,61,1,0,0,1,2,0,1,0
108,Low,2,1,62,1,0,0,1,1,0,1,0
108,Low,2,1,63,1,1,1,2,2,1,1,0.333494641
108,Low,2,1,64,1,2,1,2,1,1,1,0.320478054
108,Low,2,1,65,1,2,1,2,1,1,1,0.339336004
108,Low,2,1,66,1,1,1,2,2,1,1,0.291454348
108,Low,2,1,67,1,0,0,1,2,0,1,0
108,Low,2,1,68,1,2,1,2,1,1,1,0.331280158
108,Low,2,1,69,1,2,1,2,1,1,1,0.348281323
108,Low,2,1,70,1,1,1,2,2,1,1,0.368431805
108,Low,2,1,71,1,0,0,1,1,0,1,0
108,Low,2,1,72,1,0,0,1,2,0,1,0
108,Low,2,1,73,1,0,0,1,1,0,1,0
108,Low,2,1,74,1,0,0,1,2,0,1,0
108,Low,2,1,75,1,0,0,1,1,0,1,0
108,Low,2,1,76,1,0,0,1,1,0,1,0
108,Low,2,1,77,1,2,1,2,1,1,1,0.401152756
108,Low,2,1,78,1,1,1,2,2,1,1,0.35498786
108,Low,2,1,79,1,0,0,1,2,0,1,0
108,Low,2,1,80,1,1,1,2,2,1,1,0.392651982
108,Low,2,1,81,1,1,1,2,2,1,1,0.379949804
108,Low,2,1,82,1,2,1,2,1,1,1,0.42857822
108,Low,2,1,83,1,0,0,1,2,0,1,0
108,Low,2,1,84,1,0,0,1,2,0,1,0
108,Low,2,1,85,1,0,0,1,1,0,1,0
108,Low,2,1,86,1,1,1,2,2,1,1,0.438539008
108,Low,2,1,87,1,2,1,2,1,1,1,0.39469195
108,Low,2,1,88,1,0,0,1,1,0,1,0
108,Low,2,1,89,1,1,1,2,2,1,1,0.398830038
108,Low,2,1,90,1,0,0,1,2,0,1,0
108,Low,2,1,91,1,0,0,1,2,0,1,0
108,Low,2,1,92,1,0,0,1,1,0,1,0
108,Low,2,1,93,1,2,1,2,1,1,1,0.378820889
108,Low,2,1,94,1,1,1,2,2,1,1,0.363724603
108,Low,2,1,95,1,0,0,1,1,0,1,0
108,Low,2,1,96,1,0,0,1,1,0,1,0
108,Low,2,1,97,1,2,1,2,1,1,1,0.387854919
108,Low,2,1,98,1,1,1,2,2,1,1,0.375175562
108,Low,2,1,99,1,0,0,1,2,0,1,0
108,Low,2,1,100,1,2,1,2,1,1,1,0.37922789
108,Low,2,1,101,1,0,0,1,1,0,1,0
108,Low,2,1,102,1,1,1,2,2,1,1,0.354047394
108,Low,2,1,103,1,0,0,1,1,0,1,0
108,Low,2,1,104,1,1,1,2,2,1,1,0.420665434
108,Low,2,1,105,1,0,0,1,1,0,1,0
108,Low,2,1,106,1,0,0,1,2,0,1,0
108,Low,2,1,107,1,0,0,1,1,0,1,0
108,Low,2,1,108,1,0,0,1,2,0,1,0
108,Low,2,1,109,1,2,1,2,1,1,1,0.353119671
108,Low,2,1,110,1,2,1,2,1,1,1,0.310413013
108,Low,2,1,111,1,0,0,1,2,0,1,0
108,Low,2,1,112,1,0,0,1,2,0,1,0
108,Low,2,1,113,1,2,1,2,1,1,1,0.395517981
108,Low,2,1,114,1,2,1,2,1,1,1,0.385032978
108,Low,2,1,115,1,1,1,2,2,1,1,0.370639512
108,Low,2,1,116,1,1,1,2,2,1,1,0.35483917
108,Low,2,1,117,1,2,1,2,1,1,1,0.375882749
108,Low,2,1,118,1,0,0,1,1,0,1,0
108,Low,2,1,119,1,0,0,1,2,0,1,0
108,Low,2,1,120,1,1,1,2,2,1,1,0.398111681
108,Low,2,2,121,2,2,1,2,1,1,1,0.392742547
108,Low,2,2,122,2,1,1,2,2,1,1,0.346681133
108,Low,2,2,123,2,0,0,1,1,0,1,0
108,Low,2,2,124,2,0,0,1,1,0,1,0
108,Low,2,2,125,2,0,0,1,1,0,1,0
108,Low,2,2,126,2,2,1,2,1,0,0,0
108,Low,2,2,127,2,0,0,1,2,0,1,0
108,Low,2,2,128,2,0,0,1,1,0,1,0
108,Low,2,2,129,2,1,1,2,2,1,1,0.412407236
108,Low,2,2,130,2,1,1,2,2,1,1,0.464554097
108,Low,2,2,131,2,1,1,2,2,1,1,0.35455235
108,Low,2,2,132,2,0,0,1,2,0,1,0
108,Low,2,2,133,2,0,0,1,1,0,1,0
108,Low,2,2,134,2,2,1,2,1,1,1,0.411355835
108,Low,2,2,135,2,0,0,1,2,0,1,0
108,Low,2,2,136,2,0,0,1,2,0,1,0
108,Low,2,2,137,2,2,1,2,1,1,1,0.337242147
108,Low,2,2,138,2,0,0,1,2,0,1,0
108,Low,2,2,139,2,2,1,2,1,1,1,0.309269638
108,Low,2,2,140,2,1,1,2,2,1,1,0.328704972
108,Low,2,2,141,2,0,0,1,2,0,1,0
108,Low,2,2,142,2,1,1,2,2,1,1,0.415836726
108,Low,2,2,143,2,0,0,1,2,0,1,0
108,Low,2,2,144,2,0,0,1,1,0,1,0
108,Low,2,2,145,2,1,1,2,2,1,1,0.375988661
108,Low,2,2,146,2,0,0,1,1,0,1,0
108,Low,2,2,147,2,1,1,2,2,1,1,0.382211842
108,Low,2,2,148,2,1,1,2,2,1,1,0.33475364
108,Low,2,2,149,2,0,0,1,2,0,1,0
108,Low,2,2,150,2,2,1,2,1,1,1,0.33955784
108,Low,2,2,151,2,0,0,1,1,0,1,0
108,Low,2,2,152,2,2,1,2,1,1,1,0.314218232
108,Low,2,2,153,2,2,1,2,1,1,1,0.333098576
108,Low,2,2,154,2,0,0,1,2,0,1,0
108,Low,2,2,155,2,0,0,1,2,0,1,0
108,Low,2,2,156,2,2,1,2,1,1,1,0.387363417
108,Low,2,2,157,2,0,0,1,1,0,1,0
108,Low,2,2,158,2,1,1,2,2,1,1,0.360202684
108,Low,2,2,159,2,0,0,1,1,0,1,0
108,Low,2,2,160,2,2,1,2,1,1,1,0.332460528
108,Low,2,2,161,2,2,1,2,1,0,0,0
108,Low,2,2,162,2,0,0,1,2,0,1,0
108,Low,2,2,163,2,0,0,1,2,0,1,0
108,Low,2,2,164,2,2,1,2,1,1,1,0.332140563
108,Low,2,2,165,2,2,1,2,1,1,1,0.476853085
108,Low,2,2,166,2,2,1,2,1,1,1,0.462340008
108,Low,2,2,167,2,0,0,1,1,0,1,0
108,Low,2,2,168,2,1,1,2,2,1,1,0.275080082
108,Low,2,2,169,2,0,0,1,2,0,1,0
108,Low,2,2,170,2,1,1,2,2,1,1,0.347317029
108,Low,2,2,171,2,0,0,1,1,0,1,0
108,Low,2,2,172,2,1,1,2,2,1,1,0.382920444
108,Low,2,2,173,2,2,1,2,1,1,1,0.402590872
108,Low,2,2,174,2,0,0,1,1,0,1,0
108,Low,2,2,175,2,0,0,1,1,0,1,0
108,Low,2,2,176,2,0,0,1,2,0,1,0
108,Low,2,2,177,2,1,1,2,2,1,1,0.349016872
108,Low,2,2,178,2,0,0,1,2,0,1,0
108,Low,2,2,179,2,0,0,1,1,0,1,0
108,Low,2,2,180,2,1,1,2,2,1,1,0.338450017
108,Low,2,2,181,1,2,1,2,1,0,0,0
108,Low,2,2,182,1,2,1,2,1,1,1,0.485145575
108,Low,2,2,183,1,0,0,1,2,0,1,0
108,Low,2,2,184,1,0,0,1,1,0,1,0
108,Low,2,2,185,1,0,0,1,1,0,1,0
108,Low,2,2,186,1,1,1,2,2,1,1,0.396070368
108,Low,2,2,187,1,1,1,2,2,1,1,0.35096736
108,Low,2,2,188,1,0,0,1,1,0,1,0
108,Low,2,2,189,1,0,0,1,2,0,1,0
108,Low,2,2,190,1,2,1,2,1,1,1,0.372557106
108,Low,2,2,191,1,2,1,2,1,1,1,0.326319396
108,Low,2,2,192,1,0,0,1,2,0,1,0
108,Low,2,2,193,1,0,0,1,2,0,1,0
108,Low,2,2,194,1,1,1,2,2,1,1,0.318213063
108,Low,2,2,195,1,2,1,2,1,1,1,0.371328195
108,Low,2,2,196,1,1,1,2,2,1,1,0.323360612
108,Low,2,2,197,1,0,0,1,2,0,1,0
108,Low,2,2,198,1,0,0,1,1,0,1,0
108,Low,2,2,199,1,1,1,2,2,1,1,0.378234766
108,Low,2,2,200,1,0,0,1,1,0,1,0
108,Low,2,2,201,1,0,0,1,1,0,1,0
108,Low,2,2,202,1,2,1,2,1,1,1,0.37143372
108,Low,2,2,203,1,0,0,1,2,0,1,0
108,Low,2,2,204,1,0,0,1,1,0,1,0
108,Low,2,2,205,1,2,1,2,1,1,1,0.398113978
108,Low,2,2,206,1,0,0,1,2,0,1,0
108,Low,2,2,207,1,2,1,2,1,1,1,0.366587716
108,Low,2,2,208,1,1,1,2,2,1,1,0.449823466
108,Low,2,2,209,1,2,1,2,1,1,1,0.372699219
108,Low,2,2,210,1,0,0,1,2,0,1,0
108,Low,2,2,211,1,1,1,2,2,1,1,0.345929393
108,Low,2,2,212,1,1,1,2,2,1,1,0.364052016
108,Low,2,2,213,1,1,1,2,2,1,1,0.350979088
108,Low,2,2,214,1,0,0,1,1,0,1,0
108,Low,2,2,215,1,0,0,1,2,0,1,0
108,Low,2,2,216,1,0,0,1,1,0,1,0
108,Low,2,2,217,1,0,0,1,1,0,1,0
108,Low,2,2,218,1,2,1,2,1,1,1,0.411377702
108,Low,2,2,219,1,1,1,2,2,1,1,0.399475132
108,Low,2,2,220,1,0,0,1,2,0,1,0
108,Low,2,2,221,1,1,1,2,2,1,1,0.373528865
108,Low,2,2,222,1,0,0,1,2,0,1,0
108,Low,2,2,223,1,0,0,1,2,0,1,0
108,Low,2,2,224,1,1,1,2,2,1,1,0.396762751
108,Low,2,2,225,1,1,1,2,2,1,1,0.380598783
108,Low,2,2,226,1,0,0,1,1,0,1,0
108,Low,2,2,227,1,2,1,2,1,1,1,0.389971059
108,Low,2,2,228,1,1,1,2,2,1,1,0.404365334
108,Low,2,2,229,1,2,1,2,1,1,1,0.39282931
108,Low,2,2,230,1,0,0,1,1,0,1,0
108,Low,2,2,231,1,2,1,2,1,1,1,0.397801563
108,Low,2,2,232,1,0,0,1,1,0,1,0
108,Low,2,2,233,1,2,1,2,1,1,1,0.337266396
108,Low,2,2,234,1,2,1,2,1,1,1,0.389635442
108,Low,2,2,235,1,0,0,1,1,0,1,0
108,Low,2,2,236,1,0,0,1,2,0,1,0
108,Low,2,2,237,1,0,0,1,1,0,1,0
108,Low,2,2,238,1,0,0,1,2,0,1,0
108,Low,2,2,239,1,0,0,1,2,0,1,0
108,Low,2,2,240,1,1,1,2,2,1,1,0.372851991
108,Low,2,3,241,2,0,0,1,2,0,1,0
108,Low,2,3,242,2,2,1,2,1,1,1,0.352214958
108,Low,2,3,243,2,0,0,1,2,0,1,0
108,Low,2,3,244,2,0,0,1,2,0,1,0
108,Low,2,3,245,2,2,1,2,1,1,1,0.344574548
108,Low,2,3,246,2,1,1,2,2,1,1,0.363201801
108,Low,2,3,247,2,1,1,2,2,1,1,0.382113793
108,Low,2,3,248,2,1,1,2,2,1,1,0.33662317
108,Low,2,3,249,2,0,0,1,2,0,1,0
108,Low,2,3,250,2,1,1,2,2,1,1,0.342619975
108,Low,2,3,251,2,2,1,2,1,1,1,0.360658295
108,Low,2,3,252,2,0,0,1,1,0,1,0
108,Low,2,3,253,2,2,1,2,1,1,1,0.269954322
108,Low,2,3,254,2,0,0,1,1,0,1,0
108,Low,2,3,255,2,2,1,2,1,1,1,0.274269161
108,Low,2,3,256,2,0,0,1,1,0,1,0
108,Low,2,3,257,2,1,1,2,2,1,1,0.309646053
108,Low,2,3,258,2,0,0,1,2,0,1,0
108,Low,2,3,259,2,0,0,1,1,0,1,0
108,Low,2,3,260,2,0,0,1,1,0,1,0
108,Low,2,3,261,2,1,1,2,2,0,0,0
108,Low,2,3,262,2,2,1,2,1,1,1,0.359328986
108,Low,2,3,263,2,0,0,1,1,0,1,0
108,Low,2,3,264,2,2,1,2,1,1,1,0.363737751
108,Low,2,3,265,2,0,0,1,2,0,1,0
108,Low,2,3,266,2,0,0,1,1,0,1,0
108,Low,2,3,267,2,0,0,1,2,0,1,0
108,Low,2,3,268,2,1,1,2,2,1,1,0.371938941
108,Low,2,3,269,2,1,1,2,2,1,1,0.361425825
108,Low,2,3,270,2,2,1,2,1,1,1,0.34489366
108,Low,2,3,271,2,1,1,2,2,1,1,0.331603049
108,Low,2,3,272,2,0,0,1,2,0,1,0
108,Low,2,3,273,2,2,1,2,1,1,1,0.371364959
108,Low,2,3,274,2,0,0,1,1,0,1,0
108,Low,2,3,275,2,0,0,1,1,0,1,0
108,Low,2,3,276,2,2,1,2,1,1,1,0.39473044
108,Low,2,3,277,2,0,0,1,2,0,1,0
108,Low,2,3,278,2,0,0,1,1,0,1,0
108,Low,2,3,279,2,0,0,1,2,0,1,0
108,Low,2,3,280,2,1,1,2,2,1,1,0.373277724
108,Low,2,3,281,2,1,1,2,2,0,0,0
108,Low,2,3,282,2,0,0,1,1,0,1,0
108,Low,2,3,283,2,0,0,1,2,0,1,0
108,Low,2,3,284,2,2,1,2,1,1,1,0.366594567
108,Low,2,3,285,2,0,0,1,1,0,1,0
108,Low,2,3,286,2,1,1,2,2,1,1,0.310124574
108,Low,2,3,287,2,0,0,1,1,0,1,0
108,Low,2,3,288,2,0,0,1,1,0,1,0
108,Low,2,3,289,2,2,1,2,1,1,1,0.397746059
108,Low,2,3,290,2,2,1,2,1,1,1,0.414002837
108,Low,2,3,291,2,0,0,1,2,0,1,0
108,Low,2,3,292,2,1,1,2,2,1,1,0.358050416
108,Low,2,3,293,2,1,1,2,2,1,1,0.407079722
108,Low,2,3,294,2,2,1,2,1,1,1,0.430035724
108,Low,2,3,295,2,0,0,1,1,0,1,0
108,Low,2,3,296,2,1,1,2,2,1,1,0.367602976
108,Low,2,3,297,2,0,0,1,2,0,1,0
108,Low,2,3,298,2,2,1,2,1,1,1,0.307519658
108,Low,2,3,299,2,0,0,1,2,0,1,0
108,Low,2,3,300,2,0,0,1,2,0,1,0
108,Low,2,3,301,1,1,1,2,2,0,0,0
108,Low,2,3,302,1,1,1,2,2,1,1,0.475976967
108,Low,2,3,303,1,2,1,2,1,1,1,0.39906912
108,Low,2,3,304,1,0,0,1,1,0,1,0
108,Low,2,3,305,1,0,0,1,2,0,1,0
108,Low,2,3,306,1,0,0,1,2,0,1,0
108,Low,2,3,307,1,2,1,2,1,1,1,0.377485648
108,Low,2,3,308,1,0,0,1,1,0,1,0
108,Low,2,3,309,1,0,0,1,1,0,1,0
108,Low,2,3,310,1,1,1,2,2,1,1,0.370837272
108,Low,2,3,311,1,2,1,2,1,1,1,0.356717979
108,Low,2,3,312,1,0,0,1,2,0,1,0
108,Low,2,3,313,1,1,1,2,2,1,1,0.362377374
108,Low,2,3,314,1,0,0,1,2,0,1,0
108,Low,2,3,315,1,2,1,2,1,1,1,0.364761209
108,Low,2,3,316,1,0,0,1,1,0,1,0
108,Low,2,3,317,1,0,0,1,1,0,1,0
108,Low,2,3,318,1,2,1,2,1,1,1,0.389009024
108,Low,2,3,319,1,0,0,1,2,0,1,0
108,Low,2,3,320,1,1,1,2,2,1,1,0.3946518
108,Low,2,3,321,1,0,0,1,1,0,1,0
108,Low,2,3,322,1,0,0,1,2,0,1,0
108,Low,2,3,323,1,0,0,1,2,0,1,0
108,Low,2,3,324,1,1,1,2,2,1,1,0.403992383
108,Low,2,3,325,1,0,0,1,2,0,1,0
108,Low,2,3,326,1,2,1,2,1,1,1,0.379499236
108,Low,2,3,327,1,0,0,1,1,0,1,0
108,Low,2,3,328,1,0,0,1,2,0,1,0
108,Low,2,3,329,1,2,1,2,1,1,1,0.370799976
108,Low,2,3,330,1,0,0,1,2,0,1,0
108,Low,2,3,331,1,0,0,1,1,0,1,0
108,Low,2,3,332,1,2,1,2,1,1,1,0.425973976
108,Low,2,3,333,1,2,1,2,1,1,1,0.34713825
108,Low,2,3,334,1,0,0,1,1,0,1,0
108,Low,2,3,335,1,1,1,2,2,1,1,0.449509715
108,Low,2,3,336,1,2,1,2,1,1,1,0.372787821
108,Low,2,3,337,1,0,0,1,1,0,1,0
108,Low,2,3,338,1,1,1,2,2,0,0,0
108,Low,2,3,339,1,1,1,2,2,1,1,0.426628746
108,Low,2,3,340,1,1,1,2,2,1,1,0.382448205
108,Low,2,3,341,1,1,1,2,2,1,1,0.401682899
108,Low,2,3,342,1,0,0,1,1,0,1,0
108,Low,2,3,343,1,0,0,1,1,0,1,0
108,Low,2,3,344,1,1,1,2,2,1,1,0.393593331
108,Low,2,3,345,1,1,1,2,2,1,1,0.412404482
108,Low,2,3,346,1,0,0,1,2,0,1,0
108,Low,2,3,347,1,2,1,2,1,0,0,0
108,Low,2,3,348,1,2,1,2,1,1,1,0.371018423
108,Low,2,3,349,1,0,0,1,1,0,1,0
108,Low,2,3,350,1,2,1,2,1,0,0,0
108,Low,2,3,351,1,1,1,2,2,1,1,0.42521345
108,Low,2,3,352,1,0,0,1,2,0,1,0
